category,level,question,option1,option2,option3,option4,correctAnswer,trivia,mediaUrl,mediaType,xpReward,timeLimit,isActive
Gadgets,hard,Select the most precise term for Gadgets.,device,parliament,Mughal Empire,Hamlet,device,,,text,80,8,true
Gadgets,hard,Select the most precise term for Gadgets.,recipe,sovereignty,app,cosine,app,,,text,80,8,true
Gadgets,hard,Which option best characterizes Gadgets?,wearable,Assyrians,Olympiad,browser,wearable,,,text,80,8,true
Gadgets,hard,Which term is most specifically associated with Gadgets?,Krishna,continent,screen,indentation,screen,,,text,80,8,true
Gadgets,hard,Which option best characterizes Gadgets?,queen,director,tablet,Yangtze,tablet,,,text,80,8,true
Gadgets,hard,Select the most precise term for Gadgets.,wearable,GDP,receptor,Ashoka,wearable,,,text,80,8,true
Gadgets,hard,Pick the most specific concept tied to Gadgets.,striker,transmission,processor,evolution,processor,,,text,80,8,true
Gadgets,hard,Pick the most specific concept tied to Gadgets.,processor,brain,remix,species,processor,,,text,80,8,true
Gadgets,hard,Which option best characterizes Gadgets?,noun,smartphone,stratification,triangle,smartphone,,,text,80,8,true
Gadgets,hard,Which term is most specifically associated with Gadgets?,heart,encryption,screen,myth,screen,,,text,80,8,true
Gadgets,hard,Which term is most specifically associated with Gadgets?,spacewalk,alphabet,flooring,app,app,,,text,80,8,true
Social Media,easy,Which option belongs to Social Media?,platform,superpower,block,frame,platform,,,text,20,12,true
Social Media,easy,Which option belongs to Social Media?,offside,share,Odyssey,atom,share,,,text,20,12,true
Social Media,easy,Which option belongs to Social Media?,feed,Karnataka,bishop,Mahabharata,feed,,,text,20,12,true
Social Media,easy,Pick the correct term for Social Media.,comment,Ares,Danube,pilgrimage,comment,,,text,20,12,true
Social Media,easy,Pick the correct term for Social Media.,tangent line,rocket,garbage collection,like,like,,,text,20,12,true
Social Media,easy,Which of these is related to Social Media?,dictionary,guild,black hole,feed,feed,,,text,20,12,true
Social Media,easy,Pick the correct term for Social Media.,liability,dance,biodiversity,share,share,,,text,20,12,true
Social Media,easy,Which of these is related to Social Media?,covalent bond,homeostasis,Rama,engagement,engagement,,,text,20,12,true
Social Media,easy,Which of these is related to Social Media?,cockpit,president,aperture,comment,comment,,,text,20,12,true
Social Media,easy,Pick the correct term for Social Media.,semi-arid,offside,feed,election,feed,,,text,20,12,true
Social Media,easy,Which of these is related to Social Media?,ARPANET,platform,ice melt,decor,platform,,,text,20,12,true
Social Media,easy,Pick the correct term for Social Media.,feed,ISP,console,biodiversity,feed,,,text,20,12,true
Social Media,easy,Select a term associated with Social Media.,Sahara,grill,emotion,follower,follower,,,text,20,12,true
Social Media,easy,Which of these is related to Social Media?,JVM,viral,villain,brush,viral,,,text,20,12,true
Social Media,easy,Which option belongs to Social Media?,Pacific Ocean,feed,Arctic Ocean,UDP,feed,,,text,20,12,true
Social Media,easy,Which option belongs to Social Media?,share,memory,platform,species,platform,,,text,20,12,true
Social Media,easy,Which option belongs to Social Media?,package,identity,orchestra,follower,follower,,,text,20,12,true
Social Media,easy,Which of these is related to Social Media?,abstract,hemisphere,comment,conditioning,comment,,,text,20,12,true
Social Media,medium,Select the most relevant term for Social Media.,viral,chancellor,habitat,App Store,viral,,,text,40,10,true
Social Media,medium,Pick the concept that best matches Social Media.,feed,dollar,endgame,order,feed,,,text,40,10,true
Social Media,medium,Pick the concept that best matches Social Media.,engagement,mitochondria,innings,climate policy,engagement,,,text,40,10,true
Social Media,medium,Pick the concept that best matches Social Media.,Punjab,muscular system,platform,marketing,platform,,,text,40,10,true
Social Media,medium,Pick the concept that best matches Social Media.,fertilizer,lungs,force,post,post,,,text,40,10,true
Social Media,medium,Select the most relevant term for Social Media.,playlist,comment,metabolism,Lakshmi,comment,,,text,40,10,true
Social Media,medium,Which option is a key concept in Social Media?,feed,federalism,fuel,patent,feed,,,text,40,10,true
Social Media,medium,Pick the concept that best matches Social Media.,artist,sidekick,Mesopotamia,viral,viral,,,text,40,10,true
Social Media,medium,Which option is a key concept in Social Media?,alliteration,like,runway,star,like,,,text,40,10,true
Social Media,medium,Select the most relevant term for Social Media.,engagement,transaction,inflection,constitution,engagement,,,text,40,10,true
Social Media,medium,Pick the concept that best matches Social Media.,Hera,feed,election cycle,democracy,feed,,,text,40,10,true
Social Media,medium,Select the most relevant term for Social Media.,free kick,prize,panel,platform,platform,,,text,40,10,true
Social Media,medium,Which option is a key concept in Social Media?,comment,regression,exposure,bake,comment,,,text,40,10,true
Social Media,medium,Which option is a key concept in Social Media?,feed,autonomy,warehouse,periodic table,feed,,,text,40,10,true
Social Media,medium,Which term is most commonly used in Social Media?,defender,sea level,modernism,comment,comment,,,text,40,10,true
Social Media,medium,Which term is most commonly used in Social Media?,feed,derivative,Krishna,protocol,feed,,,text,40,10,true
Social Media,medium,Which term is most commonly used in Social Media?,rhyme,share,sonnet,horsepower,share,,,text,40,10,true
Social Media,medium,Select the most relevant term for Social Media.,comment,philanthropist,executive,Beowulf,comment,,,text,40,10,true
Social Media,hard,Which option best characterizes Social Media?,Kerala,hashtag,institution,sea,hashtag,,,text,80,8,true
Social Media,hard,Select the most precise term for Social Media.,opening ceremony,stalemate,layout,post,post,,,text,80,8,true
Social Media,hard,Which term is most specifically associated with Social Media?,textile,viral,PEP 8,freight,viral,,,text,80,8,true
Social Media,hard,Pick the most specific concept tied to Social Media.,platform,radian,stretch,generator,platform,,,text,80,8,true
Social Media,hard,Pick the most specific concept tied to Social Media.,digestive system,design,hashtag,dune,hashtag,,,text,80,8,true
Social Media,hard,Pick the most specific concept tied to Social Media.,stalemate,clinical,post,dividend yield,post,,,text,80,8,true
Social Media,hard,Select the most precise term for Social Media.,follower,Antarctica,pilgrimage,Olympus,follower,,,text,80,8,true
Social Media,hard,Select the most precise term for Social Media.,hashtag,democracy,planet,Krishna,hashtag,,,text,80,8,true
Social Media,hard,Pick the most specific concept tied to Social Media.,Divine Comedy,election,monotheism,engagement,engagement,,,text,80,8,true
Social Media,hard,Which term is most specifically associated with Social Media?,Physics,Greenland,sidekick,hashtag,hashtag,,,text,80,8,true
Social Media,hard,Which term is most specifically associated with Social Media?,engagement,Vishnu,exoplanet,planning,engagement,,,text,80,8,true
Social Media,hard,Which option best characterizes Social Media?,engagement,director,Gulf,cuisine,engagement,,,text,80,8,true
Social Media,hard,Which term is most specifically associated with Social Media?,illustration,feed,blue chip,Academy Awards,feed,,,text,80,8,true
Social Media,hard,Which term is most specifically associated with Social Media?,concerto,sonnet,hash,comment,comment,,,text,80,8,true
Social Media,hard,Which option best characterizes Social Media?,radius,like,villain,processor,like,,,text,80,8,true
Social Media,hard,Pick the most specific concept tied to Social Media.,identity,sequel,illustration,hashtag,hashtag,,,text,80,8,true
Social Media,hard,Pick the most specific concept tied to Social Media.,viral,Divine Comedy,sea,prescription,viral,,,text,80,8,true
Social Media,hard,Select the most precise term for Social Media.,bioavailability,translation,Lake Superior,share,share,,,text,80,8,true
Social Media,hard,Select the most precise term for Social Media.,post,concert,scripture,nebula,post,,,text,80,8,true
Social Media,hard,Pick the most specific concept tied to Social Media.,share,athlete,subject,target audience,share,,,text,80,8,true
Social Media,hard,Which option best characterizes Social Media?,rally,superhero,feed,guild,feed,,,text,80,8,true
Social Media,hard,Select the most precise term for Social Media.,sea level,conservation,share,podium,share,,,text,80,8,true
Social Media,hard,Which option best characterizes Social Media?,Literature,seed,monopoly,viral,viral,,,text,80,8,true
Social Media,hard,Which term is most specifically associated with Social Media?,Delhi Sultanate,Oscar,exception,comment,comment,,,text,80,8,true
Internet History,easy,Select a term associated with Internet History.,protocol,judiciary,longitude,therapy,protocol,,,text,20,12,true
Internet History,easy,Select a term associated with Internet History.,Iliad,server,electricity,garbage collection,server,,,text,20,12,true
Internet History,easy,Which of these is related to Internet History?,protocol,Bihar,cape,Rajasthan,protocol,,,text,20,12,true
Internet History,easy,Pick the correct term for Internet History.,URL,athletics,push notification,composer,URL,,,text,20,12,true
Internet History,easy,Which of these is related to Internet History?,ISP,algorithm,Ashoka,Yangtze,ISP,,,text,20,12,true
Internet History,easy,Pick the correct term for Internet History.,dot-com,pawn,composer,arid,dot-com,,,text,20,12,true
Internet History,easy,Select a term associated with Internet History.,Mars rover,vocabulary,protocol,equation,protocol,,,text,20,12,true
Internet History,easy,Pick the correct term for Internet History.,liability,REST,emotion,modem,modem,,,text,20,12,true
Internet History,easy,Select a term associated with Internet History.,ranger,judiciary,modem,prime number,modem,,,text,20,12,true
Internet History,easy,Which of these is related to Internet History?,premiere,browser,texture,design,browser,,,text,20,12,true
Internet History,easy,Which option belongs to Internet History?,composition,browser,Medicine,orchestra,browser,,,text,20,12,true
Internet History,easy,Which of these is related to Internet History?,browser,app,supply chain,baseline,browser,,,text,20,12,true
Internet History,easy,Which of these is related to Internet History?,modem,returns,Amazon,constitution,modem,,,text,20,12,true
Internet History,easy,Which option belongs to Internet History?,aperture,merger,protocol,climate policy,protocol,,,text,20,12,true
Internet History,easy,Pick the correct term for Internet History.,console,pharmacokinetics,email,Odin,email,,,text,20,12,true
Internet History,easy,Select a term associated with Internet History.,Mississippi,graphic novel,dot-com,DNA,dot-com,,,text,20,12,true
Internet History,easy,Pick the correct term for Internet History.,catalyst,exposure,Uttar Pradesh,email,email,,,text,20,12,true
Internet History,easy,Which option belongs to Internet History?,email,target audience,pip,checkmate,email,,,text,20,12,true
Internet History,medium,Select the most relevant term for Internet History.,protein,rally,orbit,ISP,ISP,,,text,40,10,true
Internet History,medium,Pick the concept that best matches Internet History.,cockpit,dot-com,role,re-entry,dot-com,,,text,40,10,true
Internet History,medium,Select the most relevant term for Internet History.,email,set,Divine Comedy,space station,email,,,text,40,10,true
Internet History,medium,Pick the concept that best matches Internet History.,Android,leadership,URL,archipelago,URL,,,text,40,10,true
Internet History,medium,Pick the concept that best matches Internet History.,yield,PEP 8,dialect,modem,modem,,,text,40,10,true
Internet History,medium,Pick the concept that best matches Internet History.,dot-com,rally,cognition,model,dot-com,,,text,40,10,true
Internet History,medium,Pick the concept that best matches Internet History.,URL,baseline,monotheism,ionic bond,URL,,,text,40,10,true
Internet History,medium,Which option is a key concept in Internet History?,authorization,viral,URL,castling,URL,,,text,40,10,true
Internet History,medium,Select the most relevant term for Internet History.,Best Actress,Rockies,console,ISP,ISP,,,text,40,10,true
Internet History,medium,Which option is a key concept in Internet History?,Iliad,dollar,ISP,telescope,ISP,,,text,40,10,true
Internet History,medium,Which term is most commonly used in Internet History?,DOM,smartphone,species,email,email,,,text,40,10,true
Internet History,medium,Which term is most commonly used in Internet History?,IP address,comment,returns,dot-com,dot-com,,,text,40,10,true
Internet History,medium,Which option is a key concept in Internet History?,relay,corner kick,email,Egyptians,email,,,text,40,10,true
Internet History,medium,Which option is a key concept in Internet History?,dot-com,blueprint,identity,opening,dot-com,,,text,40,10,true
Internet History,medium,Which option is a key concept in Internet History?,responsive design,Mohenjo-daro,dot-com,compound,dot-com,,,text,40,10,true
Internet History,medium,Which term is most commonly used in Internet History?,URL,leadership,stripe,watering,URL,,,text,40,10,true
Internet History,medium,Select the most relevant term for Internet History.,training data,radius,Iceland,World Wide Web,World Wide Web,,,text,40,10,true
Internet History,medium,Pick the concept that best matches Internet History.,billboard,executive,modem,cognition,modem,,,text,40,10,true
